Cluster_ID,date_ym,ConceptId_2,ConceptId_Description_2,_grp,n_codes,n
ANTIHYP_COD,2014-01,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-01,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-02,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-02,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-02,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-02,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-02,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-02,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-03,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-03,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-03,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-03,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-03,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-04,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-04,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-04,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-04,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2014-04,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-04,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-04,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-05,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-05,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-05,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-05,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-05,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-05,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-06,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-06,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-06,318605000,318605000: Product containing precisely bisoprolol fumarate 2.5 milligram/1 each conventional release oral tablet (clinical drug),3,null,10
ANTIHYP_COD,2014-06,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-06,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-06,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-07,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-07,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-07,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-07,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-07,,"Other codes (1,827)",99,1827,15
ANTIHYP_COD,2014-08,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-08,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-08,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-08,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2014-08,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-08,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-08,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-09,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-09,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-09,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-09,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-09,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-09,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-10,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-10,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-10,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-10,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2014-10,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-11,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2014-11,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-11,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2014-11,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2014-11,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-11,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2014-12,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2014-12,318605000,318605000: Product containing precisely bisoprolol fumarate 2.5 milligram/1 each conventional release oral tablet (clinical drug),3,null,10
ANTIHYP_COD,2014-12,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2014-12,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2014-12,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2014-12,,"Other codes (1,827)",99,1827,15
ANTIHYP_COD,2015-01,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2015-01,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2015-01,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2015-01,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2015-01,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2015-01,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2015-02,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2015-02,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2015-02,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2015-02,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2015-02,318901006,318901006: Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule (clinical drug),8,null,10
ANTIHYP_COD,2015-02,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2015-03,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2015-03,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2015-03,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2015-03,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2015-03,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2015-04,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2015-04,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2015-04,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2015-04,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2015-04,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
ANTIHYP_COD,2015-04,317972000,317972000: Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug),9,null,10
ANTIHYP_COD,2015-04,,"Other codes (1,827)",99,1827,10
ANTIHYP_COD,2015-05,319283006,319283006: Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug),1,null,10
ANTIHYP_COD,2015-05,318906001,318906001: Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule (clinical drug),2,null,10
ANTIHYP_COD,2015-05,317919004,317919004: Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet (clinical drug),5,null,10
ANTIHYP_COD,2015-05,319284000,319284000: Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug),6,null,10
ANTIHYP_COD,2015-05,318902004,318902004: Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule (clinical drug),7,null,10
