Cluster_category,date_ym,records_month,valid_idmonth,distinct_id,records_cluster,valid_idcluster,distinct_idcluster,pre_1990_n_pct,n_clusters
COVID-19 activity,2014-06,4630,4630,3090,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-07,4955,4955,3300,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-08,4220,4220,2820,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-09,4935,4935,3260,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-10,4945,4945,3255,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-11,4505,4505,3015,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2014-12,4380,4380,2920,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-01,5195,5195,3535,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-02,4355,4355,2965,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-03,4770,4770,3305,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-04,4300,4300,2925,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-05,3915,3915,2700,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-06,4550,4550,3110,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-07,4535,4535,3135,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-08,3865,3865,2700,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-09,4700,4700,3255,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-10,4505,4505,3145,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-11,4740,4740,3220,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2015-12,4335,4335,3000,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-01,5075,5075,3595,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-02,4850,4850,3390,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-03,4820,4820,3340,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-04,4720,4720,3325,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-05,4495,4495,3205,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-06,5070,5070,3490,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-07,4835,4835,3330,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-08,5070,5070,3505,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-09,5080,5080,3450,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-10,4915,4915,3440,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-11,5345,5345,3670,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2016-12,4580,4580,3150,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-01,5725,5725,3910,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-02,5095,5095,3520,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-03,6065,6065,4135,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-04,4880,4880,3325,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-05,5240,5240,3595,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-06,5605,5605,3795,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-07,5175,5175,3565,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-08,5440,5440,3655,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-09,103965,103965,71160,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-10,240820,240820,163195,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-11,83430,83430,55400,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2017-12,24360,24360,16255,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-01,21560,21560,14465,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-02,10235,10235,7005,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-03,7725,7725,5230,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-04,5325,5325,3605,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-05,5475,5475,3740,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-06,5440,5440,3740,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-07,5775,5775,3965,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-08,5665,5665,3875,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-09,94190,94190,68160,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-10,307885,307885,218955,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-11,178220,178220,125365,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2018-12,68945,68945,48035,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-01,42370,42370,29715,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-02,22400,22400,15680,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-03,13485,13485,9390,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-04,6455,6455,4415,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-05,5990,5990,4100,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-06,5620,5620,3865,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-07,6405,6405,4395,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-08,6410,6410,4355,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-09,38515,38515,26980,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-10,280010,280010,201515,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-11,255245,255245,183160,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2019-12,110260,110260,80290,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-01,72885,72885,53540,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-02,76065,76065,53725,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-03,621425,621425,408830,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-04,2596785,2596785,1486750,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-05,3121050,3121050,1995575,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-06,3213320,3213320,2086065,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-07,3675990,3675990,2420710,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-08,4103820,4103820,2745580,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-09,5508695,5508695,3532910,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-10,6898165,6898165,4258270,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-11,7318320,7318320,4429835,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2020-12,10199680,10199680,6064830,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-01,20797945,20797945,12400710,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-02,21697435,21697435,13200180,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-03,26914505,26914505,16252445,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-04,21767050,21767050,14536050,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-05,25663305,25663305,17612250,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-06,22499980,22499980,15148465,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-07,17332650,17332650,11276590,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-08,13606950,13606950,8913465,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-09,13242025,13242025,8690880,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-10,20124835,20124835,13230630,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-11,22187830,22187830,15301995,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2021-12,34662515,34662515,21899470,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-01,17665080,17665080,11072010,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-02,7652630,7652630,5065685,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-03,8433490,8433490,5498510,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-04,6971205,6971205,5134990,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-05,3698035,3698035,2905625,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-06,2608715,2608715,1976665,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-07,2818420,2818420,2034750,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-08,2078475,2078475,1550670,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-09,7676195,7676195,6289225,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-10,12043715,12043715,10037955,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-11,5735655,5735655,4742985,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2022-12,2253695,2253695,1722755,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2023-01,1475640,1475640,1085845,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2023-02,1077555,1077555,781660,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2023-03,1117110,1117110,775365,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2023-04,2903640,2903640,2406720,397774045,397774045,54786605,"9,200 (0.00%)",5
COVID-19 activity,2023-05,1114870,1114870,1035280,397774045,397774045,54786605,"9,200 (0.00%)",5
Declines contraindications and other exceptions,1990-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1991-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1992-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1992-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1992-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1993-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1994-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1994-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1994-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1995-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1995-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1995-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1996-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1997-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1997-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1997-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1997-09,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1998-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1998-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1998-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1999-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1999-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1999-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,1999-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2000-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2000-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2000-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2000-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2001-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2002-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2003-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2003-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2003-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2003-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2003-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-09,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2004-12,15,15,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-09,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2005-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-09,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-11,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2006-12,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-01,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-02,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-03,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-04,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-05,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-06,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-07,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-08,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-09,10,10,10,44348990,44348990,17439720,10 (0.00%),123
Declines contraindications and other exceptions,2007-10,10,10,10,44348990,44348990,17439720,10 (0.00%),123
