dataset,column_name,archived_on,completeness
hes_ae,ARRIVALAGE_CALC,2025-11-04,99.136
hes_ae_otr,NOINVESTS,2025-11-04,100
hes_ae_otr,PERSON_ID_DEID,2025-11-04,100
hes_ae_otr,DOMPROC,2025-11-04,0.673
hes_ae_otr,RTTPERSTAT,2025-11-04,3.946
hes_ae_otr,INVEST_09,2025-11-04,5.409
hes_ae_otr,NHSNOIND,2025-11-04,99.219
hes_ae_otr,PGPPRAC,2025-11-04,100
hes_ae_otr,POSTDIST,2025-11-04,99.604
hes_ae_otr,DIAG_04,2025-11-04,0.24
hes_ae_otr,SUSSPELLID,2025-11-04,92.105
hes_ae_otr,PCTCODE02,2025-11-04,39.184
hes_ae_otr,PROTYPE,2025-11-04,99.984
hes_ae_otr,RTTPEREND,2025-11-04,0.594
hes_ae_otr,SUSRECID,2025-11-04,100
hes_ae_otr,SUBDATE,2025-11-04,100
hes_ae_otr,TREAT_05,2025-11-04,7.686
hes_ae_otr,DUPLICATE_FLAG_2,2025-11-04,0
hes_ae_otr,DUPLICATE_FLAG,2025-11-04,34.315
hes_ae_otr,INVEST_08,2025-11-04,6.979
hes_ae_otr,PCTORIG02,2025-11-04,39.184
hes_ae_otr,ROTREAT,2025-11-04,100
hes_ae_otr,SUSHRGINFO,2025-11-04,12.807
hes_ae_otr,IMD04IC,2025-11-04,97.61
hes_ae_otr,INVEST_07,2025-11-04,8.605
hes_ae_otr,PROCODEO,2025-11-04,94.858
hes_ae_otr,DIAG_08,2025-11-04,0.079
hes_ae_otr,PURSTHA,2025-11-04,39.184
hes_ae_otr,PREGGMP,2025-11-04,100
hes_ae_otr,TREAT_01,2025-11-04,84.626
hes_ae_otr,ETHRAWL,2025-11-04,5.499
hes_ae_otr,IMD04,2025-11-04,97.61
hes_ae_otr,IMD04RK,2025-11-04,97.61
hes_ae_otr,INVEST_06,2025-11-04,13.05
hes_ae_otr,OACODE6,2025-11-04,100
hes_ae_otr,TREAT_03,2025-11-04,22.789
hes_ae_otr,INVEST_04,2025-11-04,19.273
hes_ae_otr,TREAT_11,2025-11-04,0.894
hes_ae_otr,CSNUM,2025-11-04,86.37
hes_ae_otr,NODIAGS,2025-11-04,100
hes_ae_otr,DIAG_09,2025-11-04,0.076
hes_ae_otr,INVEST_01,2025-11-04,84.556
hes_ae_otr,WARD91,2025-11-04,100
hes_ae_otr,HRGNHSVN,2025-11-04,34.441
hes_ae_otr,DIAG_12,2025-11-04,0.069
hes_ae_otr,ETHRAW,2025-11-04,74.222
hes_ae_otr,SUSHRGVERS,2025-11-04,90.491
hes_ae_otr,AEKEY,2025-11-04,100
hes_ae_otr,CARERSI,2025-11-04,100
hes_ae_otr,INVEST_11,2025-11-04,3.43
hes_ae_otr,HOMEADDPS,2025-11-04,0
hes_ae_otr,IMD04_DECILE,2025-11-04,97.61
hes_ae_otr,RTTPERSTART,2025-11-04,0.603
hes_ae_otr,CDSUNIQUEID,2025-11-04,0
hes_ae_otr,INVEST_03,2025-11-04,22.832
hes_ae_otr,GPPRSTHA,2025-11-04,100
hes_ae_otr,DIAG_05,2025-11-04,0.127
hes_ae_otr,CDSVERPROTID,2025-11-04,100
hes_ae_otr,DIAG_10,2025-11-04,0.073
hes_ae_otr,WAITDAYS,2025-11-04,0.05
hes_ae_otr,IMD04I,2025-11-04,97.61
hes_ae_otr,IMD04C,2025-11-04,97.61
hes_ae_otr,RURURB_IND,2025-11-04,98.01
hes_ae_otr,INVEST_02,2025-11-04,41.077
hes_ae_otr,TREAT_10,2025-11-04,1.389
hes_ae_otr,IMD04IA,2025-11-04,97.61
hes_ae_otr,CURRWARD,2025-11-04,100
hes_ae_otr,RESPCT06,2025-11-04,100
hes_ae_otr,DIAG_06,2025-11-04,0.094
hes_ae_otr,LCAIND,2025-11-04,0
hes_ae_otr,ACTIVAGE,2025-11-04,92.578
hes_ae_otr,RESRO,2025-11-04,100
hes_ae_otr,TREAT_09,2025-11-04,1.574
hes_ae_otr,TREAT_04,2025-11-04,13.184
hes_ae_otr,RESSTHA02,2025-11-04,39.184
hes_ae_otr,PURVAL,2025-11-04,100
hes_ae_otr,PARTYEAR,2025-11-04,100
hes_ae_otr,TREAT_07,2025-11-04,2.686
hes_ae_otr,DIAG_01,2025-11-04,70.972
hes_ae_otr,PCTNHS,2025-11-04,98.13
hes_ae_otr,RESPCT02,2025-11-04,39.184
hes_ae_otr,IMD04ED,2025-11-04,97.61
hes_ae_otr,PCTCODE06,2025-11-04,100
hes_ae_otr,PEREND,2025-11-04,66.732
hes_ae_otr,HATREAT,2025-11-04,100
hes_ae_otr,TREAT_12,2025-11-04,0.847
hes_ae_otr,DIAG_02,2025-11-04,8.231
hes_ae_otr,RESSTHA06,2025-11-04,100
hes_ae_otr,GPPRPCT,2025-11-04,100
hes_ae_otr,TREAT_08,2025-11-04,1.977
hes_ae_otr,TREAT_02,2025-11-04,51.182
hes_ae_otr,CDSEXTDATE,2025-11-04,66.732
hes_ae_otr,DIAG_11,2025-11-04,0.071
hes_ae_otr,IMD04EM,2025-11-04,97.61
hes_ae_otr,SUSLDDATE,2025-11-04,100
hes_ae_otr,INVEST_05,2025-11-04,16.011
hes_ae_otr,SUSHRGVERINFO,2025-11-04,12.799
hes_ae_otr,FYEAR,2025-11-04,100
hes_ae_otr,BOOKREFNOPS,2025-11-04,0
hes_ae_otr,NEWNHSNO_CHECK,2025-11-04,94.529
hes_ae_otr,NOTREATS,2025-11-04,100
hes_ae_otr,INVEST_10,2025-11-04,4.571
hes_ae_otr,APPDATE,2025-11-04,33.268
hes_ae_otr,ORGPPPID,2025-11-04,3.943
hes_ae_otr,MARSTAT,2025-11-04,0
hes_ae_otr,IMD04LE,2025-11-04,97.61
hes_ae_otr,ProductionDate,2025-11-04,100
hes_ae_otr,IMD04HS,2025-11-04,97.61
hes_ae_otr,PCTORIG06,2025-11-04,100
hes_ae_otr,RESHA,2025-11-04,100
hes_ae_otr,DIAG_03,2025-11-04,0.581
hes_ae_otr,PCFOUND,2025-11-04,100
hes_ae_otr,TREAT_06,2025-11-04,4.673
hes_ae_otr,CURRWARD_ONS,2025-11-04,75.821
hes_ae_otr,HRGNHS,2025-11-04,32.294
hes_ae_otr,INVEST_12,2025-11-04,2.982
hes_ae_otr,IMD04HD,2025-11-04,97.61
hes_ae_otr,PROCODE,2025-11-04,100
hes_ae_otr,DIAG_07,2025-11-04,0.084
hes_apc,ProductionDate,2025-11-04,100
hes_apc,DIAG_3_10,2025-11-04,11.434
hes_apc,EPIKEY,2025-11-04,100
hes_apc,SEX,2025-11-04,100
hes_apc,OPERTN_3_08,2025-11-04,1.752
hes_apc,CAUSE_4,2025-11-04,7.544
hes_apc,OPERTN_COUNT,2025-11-04,59.083
hes_apc,PROCODE5,2025-11-04,100
hes_apc,DIAG_3_15,2025-11-04,3.309
hes_apc,EPISTART,2025-11-04,99.969
hes_apc,DIAG_4_12,2025-11-04,7.503
hes_apc,ALCNRWDIAG,2025-11-04,15.446
hes_apc,OPERTN_3_10,2025-11-04,0.901
hes_apc,OPERTN_3_06,2025-11-04,3.881
hes_apc,ALCFRAC,2025-11-04,87.78
hes_apc,DIAG_3_16,2025-11-04,2.725
hes_apc,ELECDATE,2025-11-04,74.305
hes_apc,OPERTN_4_13,2025-11-04,0.284
hes_apc,LSOA11,2025-11-04,82.761
hes_apc,HRGLATE35,2025-11-04,29.24
hes_apc,OPERTN_4_17,2025-11-04,0.125
hes_apc,DIAG_4_17,2025-11-04,2.214
hes_apc,DIAG_3_19,2025-11-04,1.51
hes_apc,ADMIMETH,2025-11-04,100
hes_apc,DIAG_3_13,2025-11-04,5.993
hes_apc,WAITLIST,2025-11-04,100
hes_apc,RESGOR,2025-11-04,80.415
hes_apc,CCG_TREATMENT_ORIGIN,2025-11-04,63.187
hes_apc,SPELDUR_CALC,2025-11-04,50.046
hes_apc,DIAG_3_11,2025-11-04,9.246
hes_apc,OPERTN_3_05,2025-11-04,6.202
hes_apc,OPERTN_4_04,2025-11-04,11.372
hes_apc,STARTAGE_CALC,2025-11-04,99.329
hes_apc,DIAG_4_10,2025-11-04,11.434
hes_apc,OPERTN_4_07,2025-11-04,2.565
hes_apc,DIAG_3_18,2025-11-04,1.829
hes_apc,EPIDUR,2025-11-04,99.829
hes_apc,DIAG_4_05,2025-11-04,35.281
hes_apc,DIAG_3_08,2025-11-04,17.525
hes_apc,OPERTN_4_08,2025-11-04,1.752
hes_apc,DIAG_4_08,2025-11-04,17.525
hes_apc,OPERTN_4_14,2025-11-04,0.23
hes_apc,MAINSPEF,2025-11-04,99.968
hes_apc,RESCTY_ONS,2025-11-04,59.519
hes_apc,EPIEND,2025-11-04,99.756
hes_apc,PCTTREAT,2025-11-04,80.415
hes_apc,ETHNOS,2025-11-04,100
hes_apc,DIAG_3_07,2025-11-04,22.198
hes_apc,EPITYPE,2025-11-04,100
hes_apc,CCG_RESIDENCE,2025-11-04,63.187
hes_apc,DIAG_3_CONCAT,2025-11-04,99.908
hes_apc,DIAG_3_20,2025-11-04,1.245
hes_apc,OPERTN_4_21,2025-11-04,0.064
hes_apc,OPERTN_4_15,2025-11-04,0.188
hes_apc,SUSHRG,2025-11-04,68.889
hes_apc,OPERTN_3_18,2025-11-04,0.106
hes_apc,TRETSPEF,2025-11-04,99.969
hes_apc,AT_TREATMENT,2025-11-04,43.603
hes_apc,OPERTN_3_17,2025-11-04,0.125
hes_apc,NER_TREATMENT,2025-11-04,44.262
hes_apc,OPERTN_3_16,2025-11-04,0.152
hes_apc,OPERTN_3_13,2025-11-04,0.284
hes_apc,FYEAR,2025-11-04,100
hes_apc,DIAG_4_13,2025-11-04,5.993
hes_apc,DIAG_3_02,2025-11-04,82.391
hes_apc,PCTCODE_HIS,2025-11-04,80.415
hes_apc,SPELBGIN,2025-11-04,99.968
hes_apc,ADMINCATST,2025-11-04,5.782
hes_apc,PROVDIST_FLAG,2025-11-04,80.017
hes_apc,DIAG_4_CONCAT,2025-11-04,99.908
hes_apc,RESSTHA_HIS,2025-11-04,80.415
hes_apc,DIAG_4_18,2025-11-04,1.829
hes_apc,OPERTN_4_18,2025-11-04,0.106
hes_apc,OPERTN_3_15,2025-11-04,0.188
hes_apc,OPERTN_3_07,2025-11-04,2.565
hes_apc,RESPCT_HIS,2025-11-04,80.415
hes_apc,STHATRET,2025-11-04,80.415
hes_apc,OPERTN_3_12,2025-11-04,0.522
hes_apc,ELECDUR_CALC,2025-11-04,26.116
hes_apc,PCON,2025-11-04,50.136
hes_apc,ADMISORC,2025-11-04,99.999
hes_apc,OPERTN_3_09,2025-11-04,1.232
hes_apc,DIAG_3_17,2025-11-04,2.214
hes_apc,ADMIDATE,2025-11-04,99.968
hes_apc,PARTYEAR,2025-11-04,100
hes_apc,GPPRAC,2025-11-04,100
hes_apc,OPERTN_4_19,2025-11-04,0.09
hes_apc,OPERTN_3_04,2025-11-04,11.372
hes_apc,AT_GP_PRACTICE,2025-11-04,43.603
hes_apc,AEKEY,2025-11-04,10.332
hes_apc,PURCODE,2025-11-04,99.984
hes_apc,OPERTN_4_11,2025-11-04,0.673
hes_apc,PCON_ONS,2025-11-04,59.519
hes_apc,OPERTN_3_01,2025-11-04,99.832
hes_apc,OPERTN_3_23,2025-11-04,0.049
hes_apc,DIAG_4_16,2025-11-04,2.725
hes_apc,DIAG_4_03,2025-11-04,57.343
hes_apc,DISDEST,2025-11-04,99.985
hes_apc,DIAG_4_01,2025-11-04,99.855
hes_apc,OPERTN_4_09,2025-11-04,1.232
hes_apc,DISMETH,2025-11-04,99.986
hes_apc,PROCODET,2025-11-04,85.142
hes_apc,ALCBRDDIAG,2025-11-04,36.319
hes_apc,CAUSE_3,2025-11-04,7.544
hes_apc,OPERTN_4_10,2025-11-04,0.901
hes_apc,PCTORIG_HIS,2025-11-04,80.415
hes_apc,PROVDIST,2025-11-04,79.646
hes_apc,OPERTN_3_19,2025-11-04,0.09
hes_apc,EPISTAT,2025-11-04,100
hes_apc,OPERTN_3_02,2025-11-04,39.345
hes_apc,ALCNRWFRAC,2025-11-04,82.37
hes_apc,CCG_GP_PRACTICE,2025-11-04,63.187
hes_apc,DIAG_3_14,2025-11-04,4.549
hes_apc,DIAG_3_01,2025-11-04,99.855
hes_apc,NER_GP_PRACTICE,2025-11-04,44.262
hes_apc,OPERTN_4_22,2025-11-04,0.056
hes_apc,OPERTN_4_01,2025-11-04,99.832
hes_apc,SITEDIST_FLAG,2025-11-04,74.943
hes_apc,ALCDIAG_4,2025-11-04,20.674
hes_apc,LSOA01,2025-11-04,97.13
hes_apc,DIAG_3_03,2025-11-04,57.343
hes_apc,PROCODE3,2025-11-04,100
hes_apc,ALCBRDFRAC,2025-11-04,82.37
hes_apc,RANK_ORDER,2025-11-04,6.488
hes_apc,OPERTN_3_14,2025-11-04,0.23
hes_apc,NER_RESIDENCE,2025-11-04,44.262
hes_apc,DIAG_4_02,2025-11-04,82.391
hes_apc,DIAG_3_05,2025-11-04,35.281
hes_apc,DIAG_3_04,2025-11-04,44.646
hes_apc,DIAG_4_14,2025-11-04,4.549
hes_apc,DIAG_3_09,2025-11-04,14.154
hes_apc,CANNET,2025-11-04,49.187
hes_apc,OPERTN_4_05,2025-11-04,6.202
hes_apc,RESGOR_ONS,2025-11-04,59.517
hes_apc,MSOA01,2025-11-04,97.13
hes_apc,OPERTN_3_21,2025-11-04,0.064
hes_apc,SITEDIST,2025-11-04,74.6
hes_apc,ADMINCAT,2025-11-04,100
hes_apc,DIAG_3_12,2025-11-04,7.503
hes_apc,CR_TREATMENT,2025-11-04,63.187
hes_apc,OPERTN_3_24,2025-11-04,0.044
hes_apc,PERSON_ID_DEID,2025-11-04,100
hes_apc,OPERTN_4_CONCAT,2025-11-04,99.832
hes_apc,CCG_RESPONSIBILITY_ORIGIN,2025-11-04,63.187
hes_apc,DIAG_4_19,2025-11-04,1.51
hes_apc,CR_GP_PRACTICE,2025-11-04,63.187
hes_apc,CCG_RESPONSIBILITY,2025-11-04,63.187
hes_apc,OPERTN_3_11,2025-11-04,0.673
hes_apc,OPERTN_4_16,2025-11-04,0.152
hes_apc,DIAG_COUNT,2025-11-04,99.908
hes_apc,FCE,2025-11-04,100
hes_apc,DIAG_4_15,2025-11-04,3.309
hes_apc,CLASSPAT,2025-11-04,100
hes_apc,RESLADST_ONS,2025-11-04,59.519
hes_apc,MYDOB,2025-11-04,99.995
hes_apc,CR_RESIDENCE,2025-11-04,63.187
hes_apc,OPERTN_4_23,2025-11-04,0.049
hes_apc,SPELEND,2025-11-04,100
hes_apc,OPERTN_3_CONCAT,2025-11-04,99.832
hes_apc,OPERTN_4_24,2025-11-04,0.044
hes_apc,STARTAGE,2025-11-04,99.329
hes_apc,SITETRET,2025-11-04,94.113
hes_apc,SUSRECID,2025-11-04,73.394
hes_apc,DIAG_4_09,2025-11-04,14.154
hes_apc,CANREG,2025-11-04,68.336
hes_apc,DIAG_4_04,2025-11-04,44.646
hes_apc,HRG40,2025-11-04,0
hes_apc,DIAG_4_20,2025-11-04,1.245
hes_apc,FAE_EMERGENCY,2025-11-04,100
hes_apc,GORTREAT,2025-11-04,85.142
hes_apc,SPELDUR,2025-11-04,87.399
hes_apc,DISDATE,2025-11-04,96.964
hes_apc,OPERTN_4_06,2025-11-04,3.881
hes_apc,DIAG_4_06,2025-11-04,27.968
hes_apc,EPIORDER,2025-11-04,100
hes_apc,OPERTN_4_20,2025-11-04,0.077
hes_apc,OPERTN_4_03,2025-11-04,20.738
hes_apc,OPERTN_3_20,2025-11-04,0.077
hes_apc,RESCTY,2025-11-04,80.415
hes_apc,AT_RESIDENCE,2025-11-04,43.603
hes_apc,FAE,2025-11-04,100
hes_apc,DIAG_4_07,2025-11-04,22.198
hes_apc,OPERTN_3_22,2025-11-04,0.056
hes_apc,DIAG_4_11,2025-11-04,9.246
hes_apc,FDE,2025-11-04,100
hes_apc,ELECDUR,2025-11-04,36.907
hes_apc,NEODUR,2025-11-04,4.061
hes_apc,RESLADST,2025-11-04,80.415
hes_apc,MSOA11,2025-11-04,82.761
hes_apc,OPERTN_4_02,2025-11-04,39.345
hes_apc,DIAG_3_06,2025-11-04,27.968
hes_apc,OPERTN_3_03,2025-11-04,20.738
hes_apc,CCG_TREATMENT,2025-11-04,63.187
hes_apc,OPERTN_4_12,2025-11-04,0.522
hes_apc_acp,DEPDAYS_2,2025-11-04,38.819
hes_apc_acp,ACPN_4,2025-11-04,9.78
hes_apc_acp,ACPPLAN_6,2025-11-04,3.564
hes_apc_acp,ACPSPEF_5,2025-11-04,3.687
hes_apc_acp,DEPDAYS_5,2025-11-04,31.611
hes_apc_acp,ACPDQIND_4,2025-11-04,0.486
hes_apc_acp,ACPSOUR_2,2025-11-04,12.543
hes_apc_acp,ACPEND_6,2025-11-04,0.263
hes_apc_acp,ACPLOC_4,2025-11-04,0.76
hes_apc_acp,DEPDAYS_9,2025-11-04,31.534
hes_apc_acp,ACPSOUR_9,2025-11-04,3.867
hes_apc_acp,ACPSTAR_6,2025-11-04,0.279
hes_apc_acp,ACPSPEF_1,2025-11-04,84.973
hes_apc_acp,ACPSPEF_8,2025-11-04,3.544
hes_apc_acp,ACPDISP_1,2025-11-04,79.321
hes_apc_acp,ACPDISP_6,2025-11-04,0.269
hes_apc_acp,ACPSPEF_4,2025-11-04,4.052
hes_apc_acp,ACPPLAN_9,2025-11-04,3.877
hes_apc_acp,ACPLOC_5,2025-11-04,0.396
hes_apc_acp,ACPEND_8,2025-11-04,0.256
hes_apc_acp,FYEAR,2025-11-04,100
hes_apc_acp,ACPSTAR_3,2025-11-04,1.984
hes_apc_acp,INTDAYS_5,2025-11-04,31.605
hes_apc_acp,ACPPLAN_2,2025-11-04,14.757
hes_apc_acp,ACPOUT_5,2025-11-04,10.343
hes_apc_acp,ACPLOC_9,2025-11-04,0.615
hes_apc_acp,ORGSUP_9,2025-11-04,9.521
hes_apc_acp,PERSON_ID_DEID,2025-11-04,100
hes_apc_acp,ACPEND_1,2025-11-04,77.161
hes_apc_acp,INTDAYS_4,2025-11-04,31.892
hes_apc_acp,ACPSPEF_6,2025-11-04,3.565
hes_apc_acp,ORGSUP_3,2025-11-04,10.721
hes_apc_acp,ACPSPEF_7,2025-11-04,3.52
hes_apc_acp,ACPSTAR_2,2025-11-04,9.303
hes_apc_acp,ACPDQIND_6,2025-11-04,0.207
hes_apc_acp,NUMACP,2025-11-04,100
hes_apc_acp,ACPLOC_3,2025-11-04,1.978
hes_apc_acp,EPIKEY,2025-11-04,100
hes_apc_acp,ACPN_5,2025-11-04,9.407
hes_apc_acp,ORGSUP_4,2025-11-04,9.63
hes_apc_acp,ACPN_7,2025-11-04,9.23
hes_apc_acp,ACPSOUR_6,2025-11-04,3.602
hes_apc_acp,INTDAYS_3,2025-11-04,32.849
hes_apc_acp,ORGSUP_6,2025-11-04,9.201
hes_apc_acp,ACPPLAN_1,2025-11-04,84.808
hes_apc_acp,ACPDISP_9,2025-11-04,0.61
hes_apc_acp,INTDAYS_7,2025-11-04,31.469
hes_apc_acp,ACPOUT_2,2025-11-04,21.373
hes_apc_acp,ProductionDate,2025-11-04,100
hes_apc_acp,ACPSPEF_3,2025-11-04,5.269
hes_apc_acp,ORGSUP_8,2025-11-04,9.189
hes_apc_acp,ACPN_9,2025-11-04,9.539
hes_apc_acp,ACPSTAR_5,2025-11-04,0.403
hes_apc_acp,ACPLOC_1,2025-11-04,79.7
hes_apc_acp,ACPSOUR_5,2025-11-04,3.723
hes_apc_acp,ACPSOUR_7,2025-11-04,3.555
hes_apc_acp,ACPDQIND_2,2025-11-04,5.289
hes_apc_acp,ACPN_3,2025-11-04,11.018
hes_apc_acp,ACPDQIND_3,2025-11-04,1.167
hes_apc_acp,ORGSUP_5,2025-11-04,9.307
hes_apc_acp,ACPDQIND_1,2025-11-04,41.022
hes_apc_acp,DEPDAYS_7,2025-11-04,31.469
hes_apc_acp,ORGSUP_2,2025-11-04,19.544
hes_apc_acp,ACPPLAN_8,2025-11-04,3.545
hes_apc_acp,ORGSUP_7,2025-11-04,9.161
hes_apc_acp,ACPN_1,2025-11-04,91.378
hes_apc_acp,ACPDISP_7,2025-11-04,0.227
hes_apc_acp,ACPDQIND_9,2025-11-04,0.059
hes_apc_acp,ACPSTAR_1,2025-11-04,79.057
hes_apc_acp,ACPSOUR_1,2025-11-04,81.824
hes_apc_acp,ACPOUT_8,2025-11-04,10.176
hes_apc_acp,ACPSTAR_8,2025-11-04,0.263
hes_apc_acp,ACPLOC_7,2025-11-04,0.233
hes_apc_acp,ACPPLAN_5,2025-11-04,3.685
hes_apc_acp,ACPLOC_8,2025-11-04,0.266
hes_apc_acp,ACPSOUR_3,2025-11-04,5.268
hes_apc_acp,ACPSOUR_8,2025-11-04,3.575
hes_apc_acp,ACPPLAN_3,2025-11-04,5.258
hes_apc_acp,A_NUMACP,2025-11-04,98.035
hes_apc_acp,YEAR,2025-11-04,100
hes_apc_acp,ACPDISP_4,2025-11-04,0.748
hes_apc_acp,MONTH,2025-11-04,100
hes_apc_acp,ACPDISP_2,2025-11-04,9.311
hes_apc_acp,ACP_TOPIC_IND,2025-11-04,100
hes_apc_acp,ACPEND_9,2025-11-04,0.603
hes_apc_acp,ACPEND_4,2025-11-04,0.722
hes_apc_acp,ACPEND_5,2025-11-04,0.377
hes_apc_acp,ACPOUT_7,2025-11-04,10.17
hes_apc_acp,DEPDAYS_6,2025-11-04,31.509
hes_apc_acp,DEPDAYS_4,2025-11-04,31.901
hes_apc_acp,ACPOUT_6,2025-11-04,10.22
hes_apc_acp,ACPOUT_4,2025-11-04,10.706
hes_apc_acp,ACPDQIND_7,2025-11-04,0.177
hes_apc_acp,ACPEND_7,2025-11-04,0.225
hes_apc_acp,ACPN_6,2025-11-04,9.28
hes_apc_acp,ACPDISP_8,2025-11-04,0.26
hes_apc_acp,ACPSTAR_9,2025-11-04,0.612
hes_apc_acp,ACPDISP_3,2025-11-04,1.957
hes_apc_acp,ACPPLAN_7,2025-11-04,3.519
hes_apc_acp,ACPLOC_2,2025-11-04,9.371
hes_apc_acp,INTDAYS_2,2025-11-04,38.764
hes_apc_acp,PARTYEAR,2025-11-04,100
hes_apc_acp,DEPDAYS_1,2025-11-04,94.447
hes_apc_acp,ACPSTAR_7,2025-11-04,0.233
hes_apc_acp,ACPEND_3,2025-11-04,1.88
hes_apc_acp,DEPDAYS_8,2025-11-04,31.463
hes_apc_acp,INTDAYS_6,2025-11-04,31.507
hes_apc_acp,INTDAYS_9,2025-11-04,31.534
hes_apc_acp,ACPN_8,2025-11-04,9.248
hes_apc_acp,ACPOUT_9,2025-11-04,10.346
hes_apc_acp,ACPSTAR_4,2025-11-04,0.771
hes_apc_acp,INTDAYS_8,2025-11-04,31.462
hes_apc_acp,ACPN_2,2025-11-04,20.601
hes_apc_acp,ACPSPEF_2,2025-11-04,14.797
hes_apc_acp,ACPSPEF_9,2025-11-04,3.855
hes_apc_acp,ACPDQIND_8,2025-11-04,0.166
hes_apc_acp,ACPSOUR_4,2025-11-04,4.082
hes_apc_acp,ACPOUT_1,2025-11-04,90.829
hes_apc_acp,ACPDISP_5,2025-11-04,0.388
hes_apc_acp,ACPPLAN_4,2025-11-04,4.046
hes_apc_acp,ACPDQIND_5,2025-11-04,0.28
hes_apc_acp,ACPOUT_3,2025-11-04,11.914
hes_apc_acp,INTDAYS_1,2025-11-04,94.249
hes_apc_acp,DEPDAYS_3,2025-11-04,32.873
hes_apc_acp,ACPEND_2,2025-11-04,8.953
hes_apc_acp,ORGSUP_1,2025-11-04,86.384
hes_apc_acp,ACPLOC_6,2025-11-04,0.276
hes_apc_mat,BIRORDR_3,2025-11-04,19.948
hes_apc_mat,BIRESUS_6,2025-11-04,0.917
hes_apc_mat,BIRSTAT_9,2025-11-04,0.038
hes_apc_mat,BIRORDR_7,2025-11-04,18.946
hes_apc_mat,BIRORDR_5,2025-11-04,19.854
hes_apc_mat,DELPLAC_9,2025-11-04,0.038
hes_apc_mat,BIRESUS_4,2025-11-04,0.962
hes_apc_mat,BIRWEIT_4,2025-11-04,2.284
hes_apc_mat,DELPLAC_5,2025-11-04,0.947
hes_apc_mat,DELSTAT_8,2025-11-04,0.038
hes_apc_mat,DELPOSAN,2025-11-04,100
hes_apc_mat,DELPREAN,2025-11-04,100
hes_apc_mat,DELPLAC_8,2025-11-04,0.038
hes_apc_mat,DELSTAT_1,2025-11-04,97.532
hes_apc_mat,BIRWEIT_7,2025-11-04,1.554
hes_apc_mat,SEXBABY_5,2025-11-04,0.6
hes_apc_mat,DELPLAC_3,2025-11-04,1.04
hes_apc_mat,BIRESUS_2,2025-11-04,1.598
hes_apc_mat,NUMPREG,2025-11-04,61.115
hes_apc_mat,BIRWEIT_6,2025-11-04,2.239
hes_apc_mat,DELSTAT_2,2025-11-04,1.598
hes_apc_mat,PARTYEAR,2025-11-04,100
hes_apc_mat,DELSTAT_7,2025-11-04,0.038
hes_apc_mat,DELMETH_8,2025-11-04,0.038
hes_apc_mat,BIRSTAT_5,2025-11-04,0.721
hes_apc_mat,GESTAT_2,2025-11-04,1.598
hes_apc_mat,DELMETH_2,2025-11-04,1.598
hes_apc_mat,GESTAT_4,2025-11-04,0.962
hes_apc_mat,BIRWEIT_9,2025-11-04,1.554
hes_apc_mat,BIRESUS_8,2025-11-04,0.038
hes_apc_mat,BIRESUS_5,2025-11-04,0.947
hes_apc_mat,BIRESUS_1,2025-11-04,97.532
hes_apc_mat,ANAGEST,2025-11-04,53.844
hes_apc_mat,NUMTAILB,2025-11-04,38.807
hes_apc_mat,GESTAT_1,2025-11-04,97.532
hes_apc_mat,DELSTAT_3,2025-11-04,1.04
hes_apc_mat,DELSTAT_4,2025-11-04,0.962
hes_apc_mat,SEXBABY_2,2025-11-04,1.211
hes_apc_mat,BIRSTAT_7,2025-11-04,0.038
hes_apc_mat,GESTAT_7,2025-11-04,0.038
hes_apc_mat,BIRWEIT_3,2025-11-04,2.362
hes_apc_mat,GESTAT_9,2025-11-04,0.038
hes_apc_mat,SEXBABY_3,2025-11-04,0.679
hes_apc_mat,NUMBABY,2025-11-04,100
hes_apc_mat,GESTAT_6,2025-11-04,0.917
hes_apc_mat,DELMETH_4,2025-11-04,0.962
hes_apc_mat,GESTAT_3,2025-11-04,1.04
hes_apc_mat,POSTDUR,2025-11-04,74.446
hes_apc_mat,BIRSTAT_3,2025-11-04,0.793
hes_apc_mat,BIRORDR_9,2025-11-04,18.946
hes_apc_mat,EPIKEY,2025-11-04,100
hes_apc_mat,GESTAT_8,2025-11-04,0.038
hes_apc_mat,BIRORDR_8,2025-11-04,18.946
hes_apc_mat,BIRSTAT_8,2025-11-04,0.038
hes_apc_mat,SEXBABY_6,2025-11-04,0.579
hes_apc_mat,DELMETH_9,2025-11-04,0.038
hes_apc_mat,DELMETH_1,2025-11-04,97.532
hes_apc_mat,DELINTEN,2025-11-04,100
hes_apc_mat,ANASDATE,2025-11-04,69.597
hes_apc_mat,DELONSET,2025-11-04,100
hes_apc_mat,DELMETH_7,2025-11-04,0.038
hes_apc_mat,BIRORDR_4,2025-11-04,19.87
hes_apc_mat,MATAGE,2025-11-04,76.152
hes_apc_mat,BIRESUS_7,2025-11-04,0.038
hes_apc_mat,DELPLAC_1,2025-11-04,97.532
hes_apc_mat,BIRSTAT_1,2025-11-04,97.528
hes_apc_mat,ANTEDUR,2025-11-04,74.273
hes_apc_mat,DELPLAC_4,2025-11-04,0.962
hes_apc_mat,BIRORDR_2,2025-11-04,20.506
hes_apc_mat,BIRESUS_3,2025-11-04,1.04
hes_apc_mat,BIRWEIT_8,2025-11-04,1.554
hes_apc_mat,SEXBABY_9,2025-11-04,0.029
hes_apc_mat,DELCHANG,2025-11-04,100
